id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
889,115,360,571.1213,29.68333333,0,43.96666667,0,1,2644,2,3,0,27,5,4,5,4,5,4
891,115,360,474.25247,25.01666667,0,44.15,0,1,2891,4,3,0,27,5,4,5,4,4,4
892,115,360,683.07196,24.71666667,0,43.8,0,1,2486,4,3,0,27,5,4,4,3,4,4
888,115,360,523.9255,25.11666667,0,44.46666667,0,1,2886,3,3,0,27,5,4,5,4,5,4
896,116,360,630.15686,25.06666667,0,44.46666667,0,2,4197,4,3,1,22,5,4,4,3,4,3
895,116,360,2.7705328,2.133333333,2,3.916666667,0,2,77658,1,3,1,22,5,1,1,1,1,1
894,116,360,609.23425,25.35,1,45.2,0,2,24075,2,3,1,22,5,1,2,2,2,1
893,116,360,654.6694,25.13333333,0,44.48333333,0,1,3156,2,3,1,22,5,3,4,3,4,4
916,117,360,399.14636,30.06666667,0,44.23333333,0,1,1914,2,3,0,29,5,4,5,4,4,4
915,117,360,365.7943,25.73333333,1,45.53333333,0,1,13021,2,3,0,29,5,1,5,3,3,2
