id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1543,145,240,115.36565,23.88333333,0,22.08333333,0,1,1890,5,4,1,25,4,5,2,4,4,4
1544,145,360,91.30558,8.566666667,1,22.48333333,0,1,3664,5,4,1,25,4,5,4,4,4,4
1539,145,360,558.5697,29.95,1,43.63333333,0,1,2446,5,4,1,25,4,5,5,5,5,5
1540,145,360,1441.4021,30.11666667,0,44.28333333,0,1,1966,4,4,1,25,4,4,5,4,4,4
1545,145,360,115.83121,11.93333333,0,21.81666667,0,1,3654,5,4,1,25,4,4,5,4,5,5
1537,145,360,614.29724,29.95,0,43.63333333,0,1,3004,5,4,1,25,4,5,5,4,5,4
1535,145,360,98.00966,29.76666667,0,21.8,0,1,2153,5,4,1,25,5,5,5,4,4,4
1551,146,360,654.7805,29.68333333,0,43.95,0,1,4826,5,4,1,49,5,3,5,4,3,4
1547,146,240,49.50201,11.93333333,0,21.83333333,0,1,3466,5,4,1,49,5,5,5,5,5,5
1546,146,360,735.9553,23.88333333,0,44.18333333,0,2,1898,5,4,1,49,5,4,5,4,4,5
1549,146,360,25.631317,11.93333333,0,21.83333333,0,1,2687,5,4,1,49,5,4,5,3,4,3
1550,146,360,74.61708,11.95,0,21.83333333,0,1,4164,5,4,1,49,5,3,4,3,4,3
1548,146,360,585.1398,29.71666667,0,43.96666667,0,1,2766,5,4,1,49,5,4,5,5,5,5
1556,147,360,1813.1174,25.13333333,0,44.48333333,0,1,2622,5,4,1,28,5,4,4,5,4,5
1555,147,360,409.51236,25.13333333,0,44.46666667,0,1,2294,5,4,1,28,5,4,4,4,3,4
1554,147,360,660.4238,24.78333333,0,43.78333333,0,1,3661,5,4,1,28,5,4,4,4,4,4
1558,147,360,3918.2935,30.86666667,1,45.36666667,0,1,4063,5,4,1,28,5,4,5,4,1,4
1553,147,360,572.68866,29.61666667,0,43.63333333,0,1,4016,5,4,1,28,5,3,5,4,4,4
1557,147,360,229.70158,25.5,1,22.66666667,0,1,2811,5,4,1,28,5,3,5,3,4,3
1552,147,360,94.923355,11.95,0,21.83333333,0,1,3163,5,4,1,28,5,3,5,2,4,3
1559,148,360,71.33064,9.966666667,0,21.83333333,0,1,2201,5,4,1,38,5,4,5,5,4,3
1568,148,360,63.688858,12.8,2,22.7,0,1,3262,4,4,1,38,5,4,5,2,3,2
1565,148,360,391.87173,30.06666667,0,44.26666667,0,1,2609,4,4,1,38,5,5,5,5,4,5
1566,148,360,171.74956,24.73333333,0,21.83333333,0,1,3460,4,4,1,38,5,3,5,4,4,4
1567,148,360,614.92786,25.11666667,0,44.48333333,0,1,2827,4,4,1,38,5,4,5,5,5,5
1574,149,360,69.112274,9.933333333,0,21.83333333,0,2,1923,4,4,1,33,4,3,5,3,4,3
1573,149,360,399.32764,30.03333333,0,44.21666667,0,1,1905,4,4,1,33,5,3,5,5,4,4
1571,149,360,235.04736,24.75,0,21.83333333,0,1,2844,4,4,1,33,4,4,5,2,3,4
1572,149,360,776.7513,25.21666667,1,45.2,0,1,3887,4,4,1,33,4,4,5,4,3,4
1570,149,360,137.16743,13.01666667,1,22.23333333,0,2,2718,4,4,1,33,5,4,5,2,3,4
1588,149,360,407.84384,24.95,0,44.13333333,0,1,8093,5,4,1,33,4,4,5,3,3,4
1569,149,360,204.59846,30.78333333,1,22.66666667,0,1,3688,4,4,1,33,5,3,5,2,3,4
1589,149,360,921.3,30.58333333,1,45.03333333,0,1,4894,5,4,1,33,5,4,5,4,4,4
1595,150,360,731.64154,25.01666667,0,43.78333333,0,1,1820,5,4,1,55,4,3,3,4,4,3
1590,150,360,73.833336,8.616666667,1,22.61666667,0,2,3157,5,4,1,55,4,2,5,2,3,2
1594,150,360,391.19022,30.4,0,44.16666667,0,2,2191,5,4,1,55,5,5,4,3,3,3
1597,150,360,872.20465,30.26666667,1,45.36666667,0,1,3139,5,4,1,55,5,3,5,3,3,3
1592,150,360,110.63847,12.05,0,22.06666667,0,2,1881,4,4,1,55,5,4,4,2,4,2
1598,150,360,478.9504,25.38333333,0,44.46666667,0,2,4473,4,4,1,55,5,3,5,3,4,4
1599,150,360,2125.1958,25.51666667,6,45.55,0,2,7081,4,4,1,55,5,1,5,1,2,1
1596,150,360,1817.1886,25.4,0,44.45,0,1,1942,5,4,1,55,4,4,5,5,4,5
1593,150,360,165.95175,30.05,0,22.11666667,0,1,2981,4,4,1,55,4,4,5,3,4,3
1630,151,360,93.66107,12.08333333,0,21.81666667,0,2,1455,5,4,1,33,5,5,5,3,3,3
1602,151,360,74.69062,8.3,0,21.83333333,0,1,2885,5,4,1,33,5,3,5,3,3,3
1628,151,360,63.705845,12.25,1,22.28333333,1,1,2042,5,4,1,33,5,5,5,1,4,2
1625,151,360,629.9188,25.4,0,44.45,0,1,1699,5,4,1,33,5,5,5,4,5,4
1600,151,360,97.61349,11.93333333,0,21.83333333,0,2,2099,5,4,1,33,5,4,5,1,3,1
1629,151,360,396.19733,25.51666667,0,44.46666667,0,2,1296,5,4,1,33,5,4,5,3,2,3
1626,151,360,171.7428,24.9,0,21.81666667,0,1,2251,5,4,1,33,5,5,4,4,4,4
1606,151,360,390.9255,30.48333333,0,44.3,0,1,2100,5,4,1,33,5,4,5,3,3,4
1607,151,360,731.57227,25.05,0,43.78333333,0,1,1594,5,4,1,33,5,4,5,3,4,4
1627,151,360,93.67362,12.1,0,21.83333333,0,1,2244,5,4,1,33,5,5,5,2,4,2
1632,152,360,86.328835,12.26666667,1,22.45,1,1,6998,5,4,0,29,4,3,5,2,2,2
1637,152,360,55.33115,12.08333333,0,21.81666667,0,1,2375,5,4,0,29,4,4,5,3,3,3
1634,152,360,235.21524,24.91666667,0,21.83333333,0,2,2204,5,4,0,29,5,4,5,3,4,4
1635,152,360,281.6682,24.95,1,22.46666667,0,2,3739,5,4,0,29,4,4,5,3,3,3
1636,152,360,725.4667,25.06666667,0,43.78333333,0,1,3105,5,4,0,29,4,4,5,4,4,4
1631,152,360,835.6238,25.41666667,1,45.21666667,0,2,2892,5,4,1,29,5,5,5,4,4,4
1633,152,360,548.92694,30.48333333,1,45.7,0,1,2044,5,4,0,29,4,4,5,3,5,4
1642,153,360,93.264595,11.93333333,0,21.83333333,0,1,2354,5,1,0,38,5,3,3,4,2,1
1640,153,360,150.87825,29.8,0,21.81666667,0,1,1028,5,4,0,38,4,4,5,4,4,4
1641,153,360,260.5927,25.31666667,1,22.83333333,0,2,12078,5,4,0,38,4,1,5,3,3,2
1638,153,360,736.659,30.48333333,0,44.3,0,1,1496,5,4,0,38,4,4,5,3,4,4
1647,153,360,391.82187,30.1,0,44.3,0,1,2012,5,4,0,38,5,5,5,4,5,4
1639,153,360,400.06735,30.15,0,43.96666667,0,1,2083,5,4,0,38,4,4,5,4,4,4
1644,153,360,538.7075,30.61666667,1,22.55,0,1,2943,5,1,0,38,4,4,3,3,4,4
1646,153,360,235.14384,24.75,0,21.83333333,0,1,2331,5,1,0,38,5,3,4,2,4,2
1643,153,360,608.9173,25.4,2,44.86666667,0,1,2993,5,1,0,38,4,2,4,5,4,4
1645,153,360,546.46436,30.48333333,1,45.68333333,0,2,2703,5,1,0,38,5,4,5,5,5,5
1648,153,360,82.957924,11.91666667,0,21.81666667,0,1,2389,5,4,0,38,5,3,5,2,3,1
1653,154,360,137.29729,13.03333333,1,22.65,0,1,4212,5,4,0,30,4,3,5,1,2,2
1650,154,360,93.65086,11.93333333,0,21.83333333,0,1,1885,5,4,0,30,4,3,5,1,2,1
1655,154,360,73.76212,8.666666667,1,22.7,0,1,2728,5,4,0,30,5,4,3,1,2,2
1651,154,360,607.00867,25.43333333,1,45.2,0,1,2747,5,4,0,30,4,5,5,4,4,4
1652,154,360,204.47093,30.81666667,1,22.68333333,0,2,1743,5,4,0,30,5,4,5,2,3,2
1649,154,360,171.75517,24.75,0,21.83333333,0,1,3082,5,4,0,30,5,4,5,2,3,3
1654,154,360,453.23734,24.63333333,0,43.78333333,0,1,1712,5,4,0,30,4,4,5,5,5,5
1661,155,360,261.1038,25.91666667,1,22.65,0,1,3357,5,4,0,33,5,4,5,3,4,3
1660,155,360,150.96217,29.65,0,21.83333333,0,2,6923,5,4,0,33,5,2,5,3,3,3
1659,155,360,78.77016,11.93333333,0,21.83333333,0,1,2778,5,4,0,33,5,3,5,3,3,3
1658,155,360,221.31078,29.66666667,0,21.81666667,0,1,2795,5,4,0,33,5,3,5,3,3,3
1657,155,360,55.222576,11.93333333,0,21.83333333,0,1,2205,5,4,0,33,5,4,5,2,3,3
1656,155,360,410.31805,24.65,0,43.78333333,0,1,8002,5,4,0,33,4,4,5,4,3,4
1662,155,360,194.9564,25.25,1,22.58333333,0,1,3521,5,4,0,33,5,3,5,4,3,4
1664,156,360,224.32558,30.11666667,0,44.31666667,0,1,2337,5,4,0,30,5,4,5,5,5,5
1663,156,360,109.31969,11.93333333,0,21.83333333,0,1,1799,5,4,0,55,5,4,5,2,3,2
1665,156,360,1261.7224,24.08333333,0,44.28333333,0,2,1098,5,4,0,34,5,4,5,5,5,5
1667,156,360,315.40396,25.81666667,1,22.66666667,0,1,3598,5,4,0,55,5,3,5,3,4,4
1666,156,240,490.89038,23.85,0,44.18333333,0,1,1729,5,4,0,55,5,4,5,3,4,4
1670,157,360,105.65545,12.03333333,0,22.08333333,0,1,2237,5,4,0,30,5,3,5,2,3,3
1672,157,360,66.419815,29.65,0,21.83333333,0,1,2668,5,4,0,30,5,3,4,3,3,3
1671,157,240,49.633812,11.93333333,0,21.83333333,0,1,2302,5,4,0,30,5,4,5,3,4,3
1673,157,360,216.99187,29.6,0,43.93333333,0,1,1816,5,4,0,30,5,4,5,5,4,5
1669,157,360,115.977356,11.93333333,0,21.83333333,0,1,2222,5,4,0,30,5,4,5,2,3,3
1668,157,360,358.264,24.73333333,0,43.78333333,0,1,7053,5,4,0,30,5,4,5,4,3,4
1682,158,360,523.2904,23.6,0,44.48333333,0,4,14675,4,3,1,40,5,1,3,3,3,2
1681,158,360,224.46495,30.11666667,0,44.3,0,1,4680,2,3,1,40,5,3,5,4,3,4
1676,158,360,94.920555,11.93333333,0,21.83333333,0,2,2345,5,4,1,40,5,4,5,2,3,3
1691,158,360,607.1274,25.46666667,1,45.2,0,1,3144,5,1,1,40,5,3,4,4,4,4
1675,158,360,614.3699,29.63333333,0,43.95,0,1,3118,5,4,1,40,5,3,5,4,4,4
1690,158,360,566.32764,24.73333333,1,43.8,0,1,2300,5,1,1,40,5,3,5,4,4,4
1674,158,360,606.42456,25.08333333,0,44.46666667,0,1,6990,5,4,1,40,5,1,5,4,4,4
1677,158,360,491.378,29.68333333,0,43.96666667,0,1,2099,5,4,1,40,5,4,5,5,5,5
1689,158,360,566.8959,24.75,0,43.78333333,0,1,2091,5,1,1,40,5,3,5,4,5,4
1694,159,360,235.53598,24.71666667,0,21.81666667,0,1,2297,4,1,1,55,4,3,4,3,4,3
1693,159,360,425.55438,30.08333333,2,45.03333333,0,1,4006,4,1,1,55,5,4,5,5,5,5
1696,159,360,109.41972,8.316666667,0,21.83333333,0,1,3373,4,1,1,55,4,3,3,1,3,2
1695,159,360,279.4861,25.58333333,4,22.73333333,0,1,7474,4,1,1,55,5,3,4,3,4,3
1697,159,360,408.66455,29.71666667,0,43.96666667,0,1,5901,4,1,1,55,4,3,4,4,4,4
1692,159,360,3652.6055,30.6,1,45.03333333,0,1,4648,5,1,1,55,4,3,5,4,4,4
1698,160,360,235.13068,29.58333333,1,21.81666667,0,1,3424,5,4,1,55,4,3,4,3,3,3
1700,160,360,294.32495,24.91666667,0,21.83333333,0,2,2124,5,4,1,55,4,3,2,3,2,3
1699,160,360,392.012,30.5,0,44.33333333,0,1,6762,5,4,1,55,4,4,3,3,4,3
1705,161,360,137.34753,12.23333333,1,22.63333333,0,1,5034,4,4,0,45,5,2,5,2,3,2
1706,161,360,81.42018,8.466666667,0,21.8,0,1,2176,4,4,0,45,4,3,4,2,4,2
1703,161,360,63.670383,12.21666667,1,22.65,0,1,4259,4,4,0,45,5,2,5,2,3,2
1704,161,360,204.47592,30.3,1,22.76666667,0,1,5220,4,4,0,45,5,3,5,2,3,2
1701,161,360,74.50701,8.483333333,0,21.83333333,0,1,1431,4,3,0,45,4,3,3,1,2,1
1702,161,360,528.62866,25.06666667,0,43.8,0,1,2616,5,4,0,45,4,3,3,1,3,2
1712,162,360,150.39824,29.78333333,0,21.8,0,1,1448,5,4,0,50,4,4,5,4,5,4
