id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1720,163,360,171.79665,24.75,1,21.83333333,0,1,2204,5,4,1,22,5,4,5,3,4,3
1714,163,360,80.783646,13.28333333,1,22.56666667,0,1,3831,4,4,1,22,4,4,5,2,4,2
1723,163,360,392.16663,30.1,1,44.26666667,0,1,16672,2,3,1,22,5,2,5,4,3,1
1721,163,360,195.52466,25.38333333,4,22.56666667,0,1,3113,5,4,1,22,5,5,5,3,4,3
1718,163,360,81.46521,8.316666667,0,21.83333333,0,1,2206,5,4,1,22,5,2,2,1,2,1
1716,163,360,240.56502,25.8,0,22.51666667,0,1,5070,4,4,1,22,5,4,5,4,4,4
1715,163,360,235.11955,24.88333333,0,21.8,0,1,2868,4,4,1,22,4,5,5,4,4,4
1719,163,360,235.24176,29.63333333,0,21.81666667,0,1,8695,5,4,1,22,5,2,4,4,5,3
1724,164,360,474.14542,25.1,0,44.46666667,0,1,3171,4,3,1,30,5,4,5,4,4,4
1729,164,360,2553.8052,24.76666667,12,44.31666667,0,4,45488,4,4,1,30,5,1,5,4,4,1
1725,164,360,529.6951,25.05,0,44.48333333,0,2,2578,2,3,1,30,5,3,5,5,5,4
1726,164,360,901.0695,25.75,1,45.55,0,1,3245,2,3,1,30,5,3,5,4,4,4
1727,164,360,424.71362,30.38333333,1,45.36666667,0,1,4835,2,3,1,30,5,4,5,4,4,4
1728,164,360,435.7972,24.96666667,0,44.13333333,0,2,2216,2,3,1,30,5,3,5,4,4,4
1730,165,360,109.510414,11.93333333,0,21.83333333,0,1,2708,4,4,1,48,5,3,5,2,4,2
1758,165,360,566.6905,24.66666667,0,43.78333333,0,1,3136,4,3,1,48,5,4,5,4,4,4
1759,165,360,900.9281,25.7,1,45.55,0,2,3409,2,3,1,48,5,3,5,4,4,4
1731,165,360,390.82962,30.11666667,0,44.3,0,1,4184,2,3,1,48,5,3,5,4,3,4
