id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
938,118,360,565.4359,30.63333333,1,44.8,0,1,4813,4,3,1,35,5,4,5,4,4,4
930,118,360,547.9913,24.96666667,0,44.13333333,0,1,2094,4,3,1,35,5,4,5,4,4,4
937,118,360,658.2222,25.26666667,1,45.2,0,1,4136,4,3,1,35,5,4,5,4,4,4
922,118,360,474.7499,24.8,0,44.13333333,0,2,3123,2,3,1,35,5,4,5,4,4,4
939,118,360,380.79053,25.46666667,1,45.2,0,1,3864,2,3,1,35,5,4,5,4,4,4
928,118,360,787.6749,30.61666667,1,45.03333333,0,1,3637,2,3,1,35,5,4,5,4,4,4
924,118,360,662.08203,25.1,0,44.46666667,0,1,2289,2,3,1,35,5,4,5,4,4,4
932,118,360,843.3991,25.06666667,0,44.46666667,0,1,2362,2,3,1,35,5,4,5,4,4,4
929,118,360,483.34116,30.4,1,45.36666667,0,1,3025,4,3,1,35,5,4,5,4,4,4
926,118,360,606.4425,24.7,0,43.8,0,1,2247,2,3,1,35,5,4,5,4,4,4
923,118,360,326.66656,29.7,0,43.7,0,2,2367,2,3,1,35,5,4,5,4,4,4
925,118,360,409.50952,25.08333333,0,44.46666667,0,1,2147,2,3,1,35,5,4,4,4,4,4
935,118,360,412.84723,29.7,0,43.96666667,0,1,2401,4,3,1,35,5,4,5,4,4,5
956,119,360,731.5592,24.65,0,43.78333333,0,2,2883,4,3,1,30,5,4,5,4,4,4
949,119,360,245.20485,29.8,0,43.96666667,0,1,2452,4,3,1,30,5,4,5,4,4,4
954,119,360,491.24097,29.73333333,0,43.96666667,0,1,2546,2,3,1,30,5,4,5,4,4,4
955,119,360,298.76273,30.08333333,0,44.26666667,0,1,2871,4,3,1,30,5,4,5,4,4,4
947,119,360,735.7533,23.95,0,44.18333333,0,1,2496,4,3,1,30,5,4,5,4,4,4
948,119,240,55.09379,24.73333333,0,21.8,0,1,2377,2,3,1,30,5,3,5,4,4,4
952,119,360,655.1805,29.7,0,43.96666667,0,1,3143,4,3,1,30,5,4,5,4,4,4
958,119,360,710.2274,25.06666667,0,44.48333333,0,1,2110,4,3,1,30,5,4,5,4,4,4
944,119,360,1339.7816,25.8,1,45.2,0,1,3885,4,3,1,30,5,4,5,4,4,4
946,119,360,478.0854,24.66666667,0,43.78333333,0,1,2111,2,3,1,30,5,4,5,4,4,4
941,119,360,1053.2081,30.15,1,45.35,0,1,3470,2,3,1,30,5,4,5,4,4,4
953,119,360,702.21564,25.1,0,44.46666667,0,1,2904,4,3,1,30,5,4,5,4,4,4
950,119,360,204.98602,29.76666667,0,43.96666667,0,1,3073,2,3,1,30,5,4,5,4,4,4
957,119,360,409.32782,25.08333333,0,44.46666667,0,1,3665,2,3,1,30,5,4,5,4,4,4
945,119,360,487.31445,25.06666667,0,44.46666667,0,1,2471,2,3,1,30,5,4,4,4,4,4
943,119,240,115.41194,24.05,0,22.13333333,0,1,3089,2,3,1,30,5,4,5,4,4,4
940,119,360,224.19926,30.08333333,0,44.26666667,0,2,2572,4,3,1,30,5,4,5,4,4,4
951,119,360,585.29913,25.03333333,0,44.45,0,1,2417,4,3,1,30,5,4,5,4,4,4
960,119,360,1104.7206,30.98333333,1,45.7,0,1,3990,2,3,1,30,5,4,5,4,4,4
942,119,360,336.03607,24.08333333,0,44.25,0,1,2160,2,3,1,30,5,4,5,4,4,4
959,119,360,606.1604,25.46666667,0,45.2,0,1,6639,2,3,1,30,5,4,5,4,4,4
963,120,360,776.7285,25.58333333,1,45.53333333,0,1,3920,4,3,1,29,5,4,5,4,4,5
965,120,360,516.7134,29.71666667,0,43.96666667,0,1,2853,2,3,1,29,5,4,5,4,4,4
961,120,360,424.63986,30.11666667,1,45.03333333,0,1,4391,4,3,1,29,5,4,5,4,4,4
964,120,360,805.7799,25.01666667,0,44.15,0,1,3188,2,3,1,29,5,4,5,4,4,4
966,120,360,661.4645,30.08333333,0,44.25,0,1,2104,2,3,1,29,5,4,5,4,4,4
962,120,360,457.41,25.01666667,0,44.16666667,0,1,2815,2,3,1,29,5,4,5,4,4,5
989,121,360,564.89246,24.65,0,43.78333333,0,1,2476,4,3,1,30,5,4,5,4,4,4
986,121,360,571.3591,29.68333333,0,43.96666667,0,1,2711,4,3,1,30,5,4,5,4,4,4
995,121,360,551.7555,25.6,1,45.56666667,0,1,4147,2,3,1,30,5,4,5,4,4,4
969,121,360,657.3302,25.35,1,45.51666667,0,1,6327,2,3,1,30,5,4,5,4,4,4
982,121,360,204.83931,29.76666667,0,43.96666667,0,1,3516,2,3,1,30,5,4,5,4,4,4
973,121,360,1052.9906,30.23333333,1,45.68333333,0,1,3496,4,3,1,30,5,4,5,4,4,4
988,121,360,731.46906,24.68333333,0,43.78333333,0,1,2309,4,3,1,30,5,4,5,4,4,4
994,121,360,472.51816,25.06666667,0,44.46666667,0,1,2382,2,3,1,30,5,4,5,4,4,4
980,121,240,54.970676,24.71666667,0,21.8,0,1,2601,4,3,1,30,5,4,5,4,3,4
977,121,360,487.38943,25.0,0,44.13333333,0,1,3186,2,3,1,30,5,4,5,4,4,4
975,121,240,115.84933,23.95,0,22.1,0,1,2568,4,3,1,30,5,4,5,4,4,4
990,121,360,654.60846,25.11666667,0,44.48333333,0,1,2519,4,3,1,30,5,4,5,4,4,4
978,121,360,655.04034,24.71666667,0,43.78333333,0,2,1335,2,3,1,30,5,4,5,4,3,4
996,121,360,728.14935,24.75,0,43.78333333,0,1,2745,4,3,1,30,5,4,5,4,4,4
974,121,360,360.16675,24.06666667,0,44.23333333,0,1,2447,4,3,1,30,5,4,5,4,4,4
983,121,360,585.26355,24.73333333,0,44.13333333,0,2,3118,4,3,1,30,5,4,5,4,4,4
993,121,360,424.29202,30.28333333,4,45.38333333,0,2,3860,4,3,1,30,5,4,5,4,4,4
992,121,360,1219.3162,30.83333333,1,45.7,0,2,4323,4,3,1,30,5,4,5,4,4,4
971,121,360,400.51532,29.85,0,43.91666667,0,1,2851,4,3,1,30,5,4,5,4,4,4
979,121,360,529.3915,23.95,0,44.51666667,0,2,3054,4,3,1,30,5,4,5,4,4,4
967,121,360,411.22794,29.6,0,43.63333333,0,1,2821,4,3,1,30,5,4,5,4,4,4
985,121,360,468.8714,24.95,0,44.13333333,0,1,2408,2,3,1,30,5,4,5,4,4,4
981,121,360,245.10068,29.7,0,43.96666667,0,1,2775,2,3,1,30,5,4,5,4,4,4
991,121,360,605.5292,25.36666667,1,44.85,0,2,2812,4,3,1,30,5,4,5,4,4,4
976,121,360,943.25085,25.78333333,1,45.2,0,1,4812,4,3,1,30,5,4,5,4,4,4
970,121,360,301.19464,25.38333333,0,44.85,0,1,4180,2,3,1,30,5,4,5,4,4,4
984,121,360,631.6078,29.8,0,43.96666667,0,1,3095,4,3,1,30,5,4,5,4,4,4
968,121,360,307.69067,29.71666667,0,43.96666667,0,1,2474,4,3,1,30,5,4,5,4,4,4
972,121,360,224.01334,30.1,0,44.26666667,0,1,4174,2,3,1,30,5,4,5,4,4,5
987,121,360,392.08102,30.1,0,44.28333333,0,1,3031,4,3,1,30,5,4,5,4,4,4
1014,122,360,585.0729,25.1,0,44.46666667,0,1,2391,2,3,1,32,5,4,5,4,3,4
999,122,360,413.39832,29.96666667,0,44.3,0,1,3087,4,3,1,32,5,4,5,4,4,4
1009,122,360,477.13586,25.1,0,44.46666667,0,1,2281,4,3,1,32,5,4,5,4,4,4
1005,122,360,1053.1765,30.26666667,1,45.68333333,0,1,3716,2,3,1,32,5,4,5,4,4,4
1008,122,360,1338.8529,25.88333333,1,45.53333333,0,1,3361,4,3,1,32,5,4,5,4,4,4
998,122,360,661.314,30.08333333,0,44.26666667,0,1,2282,2,3,1,32,5,4,5,4,4,5
1010,122,360,439.95193,24.76666667,0,43.78333333,0,1,2365,4,3,1,32,5,4,5,4,4,4
1011,122,360,685.3591,23.86666667,0,44.18333333,0,1,2702,4,3,1,32,5,4,5,4,4,4
1007,122,240,115.56516,23.98333333,0,22.1,0,1,2530,2,3,1,32,5,4,5,4,4,4
1006,122,360,360.28525,24.08333333,0,44.25,0,1,2681,4,3,1,32,5,4,5,4,4,4
997,122,360,327.32605,29.73333333,0,43.96666667,0,1,4226,4,3,1,32,5,4,5,4,4,4
1002,122,360,379.3636,25.51666667,0,45.2,0,1,4646,4,3,1,32,5,4,5,4,4,4
1004,122,360,282.27368,29.56666667,0,43.5,0,1,2870,4,3,1,32,5,4,5,4,4,4
1000,122,360,307.64703,29.66666667,0,43.96666667,0,1,2519,4,3,1,32,5,4,5,4,4,4
1003,122,360,400.38092,29.98333333,0,44.1,0,1,2726,2,3,1,32,5,4,5,4,4,4
1013,122,360,236.28346,29.76666667,0,43.96666667,0,1,2889,4,3,1,32,5,4,5,4,4,4
1001,122,360,552.84,25.51666667,0,45.55,0,1,5157,4,3,1,32,5,4,5,4,4,4
1012,122,240,284.309,25.1,0,22.11666667,0,1,2942,2,3,1,32,5,4,5,4,4,4
1017,123,360,558.6503,29.73333333,0,43.96666667,0,1,2577,4,3,1,24,5,4,5,4,4,4
1022,123,360,603.1407,24.68333333,0,43.8,0,1,2894,2,3,1,24,5,4,5,4,4,4
1025,123,360,542.83594,30.35,1,45.36666667,0,1,3784,4,3,1,24,5,4,5,4,4,4
1027,123,360,775.8397,25.46666667,1,45.53333333,0,1,4471,2,3,1,24,5,4,5,4,4,4
1016,123,360,526.12573,25.0,0,44.13333333,0,1,3146,2,3,1,24,5,4,5,4,4,4
1020,123,360,627.34644,25.08333333,0,44.46666667,0,1,3013,2,3,1,24,5,4,5,4,4,4
1028,123,360,410.05722,24.63333333,0,43.76666667,0,1,2234,2,3,1,24,5,4,5,4,4,4
1015,123,360,728.2691,29.7,0,43.96666667,0,1,2220,4,3,1,24,5,4,5,4,4,4
1023,123,360,831.77563,25.71666667,1,45.55,0,2,2923,4,3,1,24,5,4,5,4,4,4
1030,123,360,900.80383,30.1,0,44.28333333,0,1,2394,2,3,1,24,5,4,5,4,4,4
1024,123,360,921.7976,30.66666667,1,45.05,0,1,3927,2,3,1,24,5,4,5,4,4,4
1029,123,360,327.5516,29.68333333,0,43.96666667,0,1,3104,4,3,1,24,5,4,5,4,4,4
1019,123,360,392.05814,30.1,0,44.26666667,0,1,2709,4,3,1,24,5,4,5,4,4,4
1021,123,360,566.05664,24.68333333,0,43.78333333,0,1,2960,4,3,1,24,5,4,5,4,4,4
1026,123,360,450.9093,25.08333333,0,44.46666667,0,1,2459,4,3,1,24,5,4,5,4,4,4
1018,123,360,216.87717,29.73333333,0,43.96666667,0,1,2827,2,3,1,24,5,4,5,4,4,4
1048,124,360,205.05992,29.76666667,0,43.96666667,0,1,2669,2,3,1,30,5,4,5,4,3,4
1037,124,360,1052.9753,30.2,1,45.66666667,0,1,4736,4,3,1,30,5,4,5,4,4,4
1045,124,240,55.091602,24.75,0,21.81666667,0,1,2466,4,3,1,30,5,4,5,4,4,4
1036,124,360,224.23976,30.05,0,44.2,0,1,2630,2,3,1,30,5,4,5,4,4,4
1051,124,360,438.10886,24.58333333,0,43.78333333,0,2,4025,4,3,1,30,5,4,4,4,4,4
1032,124,360,383.6528,29.68333333,0,43.96666667,0,1,2782,2,3,1,30,5,4,5,4,4,4
1038,124,360,1052.9951,30.18333333,1,45.65,0,2,2575,2,3,1,30,5,4,5,4,4,4
1033,124,360,657.85864,25.51666667,1,45.53333333,0,1,5975,4,3,1,30,5,4,5,4,4,4
1040,124,240,115.408134,23.98333333,0,22.1,0,1,2579,4,3,1,30,5,4,5,4,4,4
1050,124,360,652.68396,29.66666667,0,43.96666667,0,1,3036,4,3,1,30,5,4,5,3,3,4
1047,124,360,245.2117,29.65,0,43.95,0,1,2247,2,3,1,30,5,4,5,4,4,4
1039,124,360,360.47705,23.9,0,44.2,0,2,3357,2,3,1,30,5,4,5,4,4,4
1035,124,360,399.1577,30.01666667,0,44.16666667,0,1,2083,2,3,1,30,5,4,5,4,4,4
1034,124,360,313.8171,25.31666667,1,44.85,0,1,3814,2,3,1,30,5,4,5,4,4,4
1049,124,360,587.04865,25.08333333,0,44.46666667,0,2,1421,4,3,1,30,5,4,5,4,3,4
1043,124,360,454.26862,24.7,0,43.78333333,0,1,2342,2,3,1,30,5,4,5,4,4,4
1044,124,360,736.0207,23.83333333,0,43.88333333,0,1,2231,4,3,1,30,5,4,5,4,4,4
1041,124,360,954.21045,25.71666667,1,45.2,0,1,4055,2,3,1,30,5,4,5,4,4,4
1031,124,360,676.97943,30.13333333,0,44.65,0,1,2118,4,3,1,30,5,4,5,4,4,4
1042,124,360,487.41016,25.06666667,0,44.46666667,0,1,2128,4,3,1,30,5,4,5,4,4,4
1064,125,360,412.19412,29.56666667,0,43.63333333,0,1,2680,4,3,1,30,5,4,5,5,4,5
1075,125,360,467.03165,25.01666667,0,44.16666667,0,1,7116,4,3,1,30,5,4,5,3,3,3
