id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
308,31,240,118.84268,24.0,0,22.1,0,1,1711,3,1,1,25,5,3,5,4,4,4
315,31,240,70.61494,24.71666667,0,21.8,0,1,1870,5,1,1,25,5,4,5,4,5,4
303,31,360,552.30176,25.6,1,45.88333333,0,1,6051,5,1,1,25,5,2,5,4,4,3
310,31,360,119.98447,15.03333333,4,26.55,0,4,66911,3,1,1,25,5,2,3,4,4,2
316,31,360,585.89044,25.11666667,0,44.46666667,0,1,2180,5,1,1,25,5,3,5,3,4,4
314,31,360,6.1738987,0.0,0,0.0,0,1,11254,4,1,1,25,5,1,1,1,1,1
317,31,360,653.60443,29.73333333,2,43.96666667,0,1,2216,5,1,1,25,5,3,5,4,4,4
305,31,360,186.54726,30.06666667,0,44.2,0,1,1839,3,1,1,25,5,5,5,5,5,5
306,31,360,1107.8601,29.98333333,3,45.33333333,0,1,10089,4,1,1,25,5,2,5,4,4,2
304,31,360,398.2457,30.1,0,44.26666667,0,1,1471,5,1,1,25,5,3,5,4,4,4
311,31,240,70.62236,24.71666667,0,21.8,0,1,2146,4,1,1,25,5,3,5,4,4,4
309,31,360,442.6788,25.08333333,0,44.46666667,0,1,2990,4,1,1,25,5,3,5,4,4,4
313,31,360,7.6232443,1.166666667,1,1.766666667,0,1,111814,4,1,1,25,5,1,2,2,1,1
318,31,360,391.92084,30.08333333,0,44.21666667,0,1,2513,5,1,1,25,5,4,5,4,4,4
307,31,360,195.72504,24.1,0,44.25,0,1,1827,5,1,1,25,5,3,5,4,4,4
319,32,360,662.8945,25.36666667,0,44.46666667,0,1,9548,5,4,0,37,5,5,5,2,3,2
320,32,360,490.9294,25.28333333,0,44.46666667,0,1,1437,5,4,0,37,5,5,5,5,4,5
321,32,360,585.6265,25.8,1,45.53333333,0,1,3209,5,4,0,37,5,4,5,4,4,4
329,33,360,480.40112,25.08333333,0,44.46666667,0,1,2091,4,4,1,26,5,3,5,5,5,5
328,33,360,731.58466,24.68333333,0,43.78333333,0,1,1817,4,4,1,26,5,1,4,4,4,4
327,33,360,391.82825,30.0,0,44.16666667,0,1,2076,4,4,1,26,5,1,5,4,4,4
326,33,360,649.83154,29.71666667,0,43.96666667,0,1,2940,4,4,1,26,5,3,5,4,4,4
323,33,360,186.56001,30.35,0,44.25,0,2,1276,4,2,1,26,5,5,5,4,5,5
322,33,360,607.89496,25.78333333,1,44.56666667,1,1,3934,4,2,1,26,5,3,5,4,4,4
325,33,360,573.0704,25.03333333,0,44.46666667,0,2,927,4,4,1,26,5,3,5,4,4,4
330,33,360,528.4215,24.65,0,43.8,0,1,8563,4,4,1,26,5,1,5,5,5,5
324,33,360,733.4074,25.25,1,44.15,0,1,1989,5,4,1,26,5,4,3,3,2,3
331,34,360,391.76868,30.33333333,0,44.23333333,0,1,1371,2,2,1,26,5,2,4,3,2,3
334,34,360,833.41504,25.7,1,45.55,0,2,2583,4,4,1,26,5,3,5,4,5,4
332,34,360,597.0035,25.15,0,44.13333333,0,2,990,3,1,1,26,5,4,3,3,4,4
341,34,360,299.74304,30.01666667,0,44.2,0,1,2257,4,4,1,26,5,3,5,5,3,5
340,34,360,831.3452,25.65,1,45.55,0,1,7845,4,4,1,26,5,3,5,2,2,2
339,34,360,300.19724,30.25,0,44.1,0,1,1351,2,2,1,26,5,4,5,4,5,4
333,34,360,923.6085,0.233333333,1,44.3,8,3,30076,3,1,1,26,5,1,1,1,3,1
337,34,360,551.1032,24.71666667,0,43.78333333,0,1,1647,5,4,1,26,5,4,5,5,5,5
338,34,360,733.9588,24.66666667,0,43.78333333,0,1,1631,4,4,1,26,5,1,2,3,3,3
336,34,360,398.1922,29.55,0,44.5,0,4,26892,4,4,1,26,5,1,4,4,4,1
335,34,360,816.6419,25.0,0,44.15,0,1,3531,4,4,1,26,5,3,5,4,4,4
342,34,360,391.69186,30.1,0,44.23333333,0,1,1662,5,4,1,26,5,4,5,4,5,4
347,35,360,578.273,30.06666667,0,44.26666667,0,2,2010,4,4,0,37,5,4,5,5,5,5
350,35,240,119.57998,23.93333333,0,22.1,0,1,2189,4,4,0,37,5,4,5,3,4,3
343,35,360,300.05185,30.28333333,0,44.18333333,0,1,1972,2,1,0,37,5,3,5,4,4,4
344,35,360,729.8542,24.68333333,0,43.78333333,0,1,1764,4,4,0,37,5,5,5,4,3,4
345,35,360,626.3542,25.28333333,1,44.45,0,1,1171,2,1,0,37,5,4,3,4,2,3
349,35,360,754.5763,25.26666667,1,44.15,0,2,916,2,1,0,37,5,4,4,4,4,4
346,35,360,665.9405,24.85,0,43.8,0,1,1638,5,4,0,37,5,4,4,4,5,4
348,35,360,754.5763,25.26666667,1,44.15,0,2,916,2,1,0,37,5,4,4,4,4,4
355,36,360,332.51288,30.98333333,1,44.06666667,0,2,6023,2,2,1,38,5,3,5,3,4,3
353,36,360,548.8998,0.233333333,1,44.73333333,7,1,14848,1,1,1,38,5,1,1,1,5,2
354,36,360,834.0738,25.18333333,1,44.13333333,0,2,1079,2,2,1,38,5,4,4,4,4,4
352,36,360,596.4628,25.03333333,0,44.46666667,0,2,1086,4,4,1,38,5,5,5,5,4,5
351,36,360,729.11035,25.3,0,44.46666667,0,1,1132,2,1,1,38,5,3,5,4,4,5
357,37,360,409.44748,25.33333333,0,44.46666667,0,1,959,4,2,1,21,5,3,4,4,4,4
359,37,360,454.45554,24.95,0,43.78333333,0,2,1036,4,2,1,21,5,4,5,5,5,5
358,37,360,464.32126,25.11666667,0,44.46666667,0,1,1406,5,4,1,21,5,4,5,5,5,5
360,37,360,775.7943,25.56666667,1,45.53333333,0,1,3115,5,4,1,21,5,4,5,4,5,4
356,37,360,1339.0653,26.16666667,1,45.55,0,2,4025,4,2,1,21,5,2,5,3,4,3
368,38,360,573.3253,29.65,0,43.96666667,0,2,1553,4,4,0,19,5,4,5,5,5,5
366,38,360,378.34213,25.18333333,0,44.46666667,0,1,1553,5,4,0,19,5,3,5,3,4,3
361,38,360,735.9993,24.1,0,43.86666667,0,2,972,4,2,0,19,5,4,5,5,5,5
367,38,360,462.63293,24.98333333,0,44.13333333,0,2,1002,4,4,0,19,5,4,5,5,5,5
362,38,360,578.24725,30.05,0,44.16666667,0,1,1495,5,4,0,19,5,4,5,5,5,5
363,38,360,217.1132,30.0,0,43.96666667,0,2,912,4,2,0,19,5,4,5,4,5,4
365,38,360,1104.1824,26.05,1,45.55,0,1,5744,5,4,0,19,5,3,5,4,4,4
364,38,360,397.43967,30.06666667,0,44.2,0,1,1549,5,4,0,19,5,4,5,5,5,5
372,39,360,1150.0029,30.65,1,45.03333333,0,1,3213,5,4,1,20,5,4,5,4,4,4
373,39,360,603.7858,24.98333333,0,44.13333333,0,1,2079,4,4,1,20,5,4,4,4,4,4
371,39,360,154.42982,29.58333333,0,43.63333333,0,1,2564,4,4,1,20,5,4,5,5,5,4
374,39,360,777.36707,25.6,1,45.53333333,0,1,3154,5,4,1,20,5,4,5,4,4,4
375,39,360,572.9158,29.73333333,0,43.96666667,0,1,2601,5,4,1,20,5,4,5,4,4,4
369,39,360,383.31818,29.78333333,0,43.96666667,0,1,1744,4,4,1,20,5,4,5,5,4,4
370,39,360,735.55145,24.71666667,0,43.8,0,1,1808,5,4,1,20,5,4,5,4,5,4
377,39,360,965.13104,25.75,1,45.2,0,1,3480,5,4,1,20,5,4,5,4,5,4
376,39,360,816.5829,30.13333333,1,45.35,0,1,3038,5,4,1,20,5,4,5,5,5,4
385,40,360,543.03894,30.18333333,1,45.03333333,0,1,6671,5,4,1,21,5,2,5,4,4,3
383,40,360,399.19598,29.93333333,0,43.65,0,2,1890,2,2,1,21,5,4,5,4,4,4
379,40,360,409.08536,29.98333333,1,43.96666667,0,1,2084,3,1,1,21,5,4,5,4,5,4
381,40,360,606.64685,24.71666667,0,43.8,0,1,1388,5,4,1,21,5,4,5,4,4,4
387,40,360,518.2828,25.58333333,1,44.3,1,2,6028,2,2,1,21,5,4,5,4,4,4
378,40,360,575.551,4.266666667,21,43.78333333,2,2,9644,1,1,1,21,5,3,1,2,3,2
380,40,360,550.9423,25.25,0,44.13333333,0,1,1682,2,2,1,21,5,4,5,4,4,4
388,41,360,412.90427,29.71666667,0,43.96666667,0,1,1526,5,4,1,23,5,4,5,5,5,5
390,41,240,176.4806,25.28333333,0,22.15,0,2,1082,2,2,1,23,5,4,5,4,5,4
384,41,360,408.86365,25.13333333,0,44.46666667,0,1,1983,5,4,1,23,5,3,5,4,5,4
389,41,360,195.9918,24.36666667,0,44.26666667,0,1,1215,4,2,1,23,5,4,5,5,5,5
386,41,360,725.3286,24.73333333,0,43.78333333,0,1,1622,5,4,1,23,5,4,5,5,5,5
382,41,360,399.17508,30.01666667,0,43.96666667,0,2,2976,4,2,1,23,5,4,5,5,5,5
391,42,360,390.29114,30.05,0,44.2,0,1,2203,5,4,1,26,5,4,5,5,4,4
392,42,360,550.76495,25.21666667,1,44.13333333,0,2,1114,3,1,1,26,5,4,5,4,4,4
396,42,360,408.16815,29.93333333,0,43.96666667,4,1,1621,3,1,1,26,5,4,5,5,5,5
393,42,360,627.69617,25.13333333,0,44.46666667,0,1,1782,5,4,1,26,5,4,5,4,5,3
